date, value
11/21/1997,1.5941
11/24/1997,1.5741
11/25/1997,1.5452
11/26/1997,1.5624
12/1/1997,1.627
12/2/1997,1.685
12/3/1997,1.673
12/4/1997,1.698
12/5/1997,1.737
12/8/1997,1.7435
12/9/1997,1.832
12/10/1997,1.826
12/11/1997,1.78
12/12/1997,1.799
12/15/1997,1.8545
12/16/1997,1.671
12/17/1997,1.6085
12/18/1997,1.6505
12/19/1997,1.5865
12/22/1997,1.5705
12/23/1997,1.624
12/24/1997,1.598
12/29/1997,1.6325
12/30/1997,1.648
12/31/1997,1.6245
1/5/1998,1.707
1/6/1998,1.614
1/7/1998,1.621
1/8/1998,1.6785
1/9/1998,1.6205
1/12/1998,1.597
1/13/1998,1.6445
1/14/1998,1.648
1/15/1998,1.682
1/16/1998,1.6705
1/20/1998,1.7805
1/21/1998,1.775
1/22/1998,1.7685
1/23/1998,1.788
1/26/1998,1.7335
1/27/1998,1.708
1/28/1998,1.7575
1/29/1998,1.771
1/30/1998,1.747
2/2/1998,1.782
2/3/1998,1.7675
2/4/1998,1.801
2/5/1998,1.8195
2/6/1998,1.7755
2/9/1998,1.7335
2/10/1998,1.68
2/11/1998,1.668
2/12/1998,1.682
2/13/1998,1.674
2/17/1998,1.6475
2/18/1998,1.7125
2/19/1998,1.7415
2/20/1998,1.7505
2/23/1998,1.7925
2/24/1998,1.7288
2/25/1998,1.7328
2/26/1998,1.6804
2/27/1998,1.6288
3/2/1998,1.583
3/3/1998,1.525
3/4/1998,1.5215
3/5/1998,1.4825
3/6/1998,1.466
3/9/1998,1.4975
3/10/1998,1.4895
3/11/1998,1.5195
3/12/1998,1.475
3/13/1998,1.465
3/16/1998,1.5005
3/17/1998,1.491
3/18/1998,1.4585
3/19/1998,1.4225
3/20/1998,1.467
3/23/1998,1.481
3/24/1998,1.464
3/25/1998,1.4355
3/26/1998,1.4625
3/27/1998,1.4645
3/30/1998,1.46
3/31/1998,1.4625
4/1/1998,1.4375
4/2/1998,1.443
4/3/1998,1.4055
4/6/1998,1.4165
4/7/1998,1.42
4/8/1998,1.4455
4/9/1998,1.463
4/13/1998,1.534
4/14/1998,1.539
4/15/1998,1.5205
4/16/1998,1.5105
4/17/1998,1.506
4/20/1998,1.505
4/21/1998,1.478
4/22/1998,1.48
4/23/1998,1.386
4/24/1998,1.3615
4/27/1998,1.3382
4/28/1998,1.3407
4/29/1998,1.3265
4/30/1998,1.3206
5/1/1998,1.2695
5/4/1998,1.2785
5/5/1998,1.3255
5/6/1998,1.271
5/7/1998,1.2725
5/8/1998,1.2745
5/11/1998,1.2805
5/12/1998,1.258
5/13/1998,1.2515
5/14/1998,1.286
5/15/1998,1.2555
5/18/1998,1.2765
5/19/1998,1.355
5/20/1998,1.36
5/21/1998,1.342
5/22/1998,1.364
5/26/1998,1.311
5/27/1998,1.3015
5/28/1998,1.324
5/29/1998,1.325
6/1/1998,1.2415
6/2/1998,1.2485
6/3/1998,1.2525
6/4/1998,1.252
6/5/1998,1.256
6/8/1998,1.1985
6/9/1998,1.2155
6/10/1998,1.2245
6/11/1998,1.2405
6/12/1998,1.2175
6/15/1998,1.1995
6/16/1998,1.1695
6/17/1998,1.1805
6/18/1998,1.1795
6/19/1998,1.1375
6/22/1998,1.1235
6/23/1998,1.1215
6/24/1998,1.116
6/25/1998,1.1474
6/26/1998,1.1278
6/29/1998,1.1194
6/30/1998,1.1041
7/1/1998,1.1155
7/2/1998,1.0935
7/6/1998,1.1075
7/7/1998,1.1045
7/8/1998,1.1255
7/9/1998,1.109
7/10/1998,1.096
7/13/1998,1.064
7/14/1998,1.072
7/15/1998,1.071
7/16/1998,1.068
7/17/1998,1.068
7/20/1998,1.0825
7/21/1998,1.0825
7/22/1998,1.148
7/23/1998,1.1395
7/24/1998,1.117
7/27/1998,1.121
7/28/1998,1.1555
7/29/1998,1.184
7/30/1998,1.2345
7/31/1998,1.292
8/3/1998,1.309
8/4/1998,1.29
8/5/1998,1.305
8/6/1998,1.32
8/7/1998,1.352
8/10/1998,1.342
8/11/1998,1.2445
8/12/1998,1.1905
8/13/1998,1.1685
8/14/1998,1.116
8/17/1998,1.1095
8/18/1998,1.163
8/19/1998,1.1785
8/20/1998,1.1395
8/21/1998,1.154
8/24/1998,1.175
8/25/1998,1.238
8/26/1998,1.1932
8/27/1998,1.1898
8/28/1998,1.2034
8/31/1998,1.1728
9/1/1998,1.136
9/2/1998,1.133
9/3/1998,1.1225
9/4/1998,1.1285
9/8/1998,1.1565
9/9/1998,1.13
9/10/1998,1.09
9/11/1998,1.0415
9/14/1998,1.017
9/15/1998,1.046
9/16/1998,1.049
9/17/1998,1.0185
9/18/1998,1.011
9/21/1998,1.0195
9/22/1998,1.0285
9/23/1998,1.0305
9/24/1998,1.04
9/25/1998,1.0465
9/28/1998,1.0835
9/29/1998,1.057
9/30/1998,1.0515
10/1/1998,1.027
10/2/1998,1.0345
10/5/1998,1.038
10/6/1998,1.055
10/7/1998,1.0735
10/8/1998,1.1145
10/9/1998,1.085
10/12/1998,1.034
10/13/1998,1.0415
10/14/1998,1.047
10/15/1998,1.0685
10/16/1998,1.045
10/19/1998,1.0675
10/20/1998,1.0395
10/21/1998,1.0535
10/22/1998,1.0675
10/23/1998,1.0685
10/26/1998,1.103
10/27/1998,1.0535
10/28/1998,1.064
10/29/1998,1.074
10/30/1998,1.1
11/2/1998,1.197
11/3/1998,1.2895
11/4/1998,1.2465
11/5/1998,1.2435
11/6/1998,1.2295
11/9/1998,1.1965
11/10/1998,1.1685
11/11/1998,1.156
11/12/1998,1.1335
11/13/1998,1.1255
11/16/1998,1.14
11/17/1998,1.1235
11/18/1998,1.106
11/19/1998,1.1095
11/20/1998,1.105
11/23/1998,1.0812
11/24/1998,1.0958
11/25/1998,1.115
11/30/1998,1.1054
12/1/1998,1.0885
12/2/1998,1.103
12/3/1998,1.125
12/4/1998,1.109
12/7/1998,1.12
12/8/1998,1.1185
12/9/1998,1.1205
12/10/1998,1.16
12/11/1998,1.1515
12/14/1998,1.1785
12/15/1998,1.212
12/16/1998,1.2015
12/17/1998,1.1865
12/18/1998,1.183
12/21/1998,1.1545
12/22/1998,1.1605
12/23/1998,1.1775
12/24/1998,1.141
12/28/1998,1.151
12/29/1998,1.168
12/30/1998,1.1715
12/31/1998,1.1775
1/4/1999,1.226
1/5/1999,1.19
1/6/1999,1.175
1/7/1999,1.1865
1/8/1999,1.1965
1/11/1999,1.1995
1/12/1999,1.1715
1/13/1999,1.203
1/14/1999,1.183
1/15/1999,1.1555
1/19/1999,1.0655
1/20/1999,1.0655
1/21/1999,1.06
1/22/1999,1.055
1/25/1999,1.058
1/26/1999,1.0685
1/27/1999,1.038
1/28/1999,1.034
1/29/1999,1.039
2/1/1999,1.0555
2/2/1999,1.0645
2/3/1999,1.055
2/4/1999,1.039
2/5/1999,1.044
2/8/1999,1.04
2/9/1999,1.03
2/10/1999,1.035
2/11/1999,1.0675
2/12/1999,1.059
2/16/1999,1.0095
2/17/1999,1.0255
2/18/1999,1.0335
2/19/1999,1.0325
2/22/1999,1.028
2/23/1999,1.061
2/24/1999,1.0624
2/25/1999,1.0359
2/26/1999,1.0286
3/1/1999,1.0315
3/2/1999,1.038
3/3/1999,1.0065
3/4/1999,1.034
3/5/1999,1.07
3/8/1999,1.041
3/9/1999,1.0615
3/10/1999,1.0615
3/11/1999,1.0635
3/12/1999,1.0495
3/15/1999,1.033
3/16/1999,1.052
3/17/1999,1.072
3/18/1999,1.0265
3/19/1999,1.021
3/22/1999,1.007
3/23/1999,1.0095
3/24/1999,1.019
3/25/1999,1.042
3/26/1999,1.092
3/29/1999,1.128
3/30/1999,1.121
3/31/1999,1.097
4/1/1999,1.1005
4/5/1999,1.073
4/6/1999,1.064
4/7/1999,1.026
4/8/1999,0.977
4/9/1999,0.9895
4/12/1999,0.975
4/13/1999,0.9755
4/14/1999,0.989
4/15/1999,0.9845
4/16/1999,0.995
4/19/1999,1.021
4/20/1999,1
4/21/1999,0.994
4/22/1999,0.9695
4/23/1999,0.975
4/26/1999,0.9925
4/27/1999,1.0031
4/28/1999,1.0052
4/29/1999,1.0412
4/30/1999,1.0396
5/3/1999,1.027
5/4/1999,1.018
5/5/1999,1.036
5/6/1999,1.0315
5/7/1999,1.0285
5/10/1999,1.0535
5/11/1999,1.074
5/12/1999,1.061
5/13/1999,1.0365
5/14/1999,1.074
5/17/1999,1.094
5/18/1999,1.169
5/19/1999,1.23
5/20/1999,1.2
5/21/1999,1.191
5/24/1999,1.194
5/25/1999,1.1935
5/26/1999,1.249
5/27/1999,1.2305
5/28/1999,1.216
6/1/1999,1.2085
6/2/1999,1.215
6/3/1999,1.2305
6/4/1999,1.2
6/7/1999,1.12
6/8/1999,1.057
6/9/1999,1.064
6/10/1999,1.0555
6/11/1999,1.058
6/14/1999,1.043
6/15/1999,1.0395
6/16/1999,1.053
6/17/1999,1.0535
6/18/1999,1.059
6/21/1999,1.035
6/22/1999,1.0555
6/23/1999,1.053
6/24/1999,1.0325
6/25/1999,1.0118
6/28/1999,1.0039
6/29/1999,1.0157
6/30/1999,1.014
7/1/1999,1.0045
7/2/1999,0.98
7/6/1999,0.92
7/7/1999,0.941
7/8/1999,0.9645
7/9/1999,0.973
7/12/1999,0.927
7/13/1999,0.937
7/14/1999,0.959
7/15/1999,0.9415
7/16/1999,0.9295
7/19/1999,0.949
7/20/1999,0.9525
7/21/1999,0.951
7/22/1999,0.981
7/23/1999,0.948
7/26/1999,0.9605
7/27/1999,0.976
7/28/1999,0.961
7/29/1999,0.951
7/30/1999,0.911
8/2/1999,0.9375
8/3/1999,0.935
8/4/1999,0.9375
8/5/1999,0.9415
8/6/1999,0.929
8/9/1999,0.9425
8/10/1999,0.9375
8/11/1999,0.967
8/12/1999,0.9375
8/13/1999,0.986
8/16/1999,0.8975
8/17/1999,0.9035
8/18/1999,0.9
8/19/1999,0.888
8/20/1999,0.8835
8/23/1999,0.8965
8/24/1999,0.888
8/25/1999,0.8935
8/26/1999,0.8875
8/27/1999,0.8942
8/30/1999,0.8711
8/31/1999,0.8913
9/1/1999,0.9425
9/2/1999,0.941
9/3/1999,0.923
9/7/1999,0.9045
9/8/1999,0.908
9/9/1999,0.872
9/10/1999,0.8535
9/13/1999,0.858
9/14/1999,0.863
9/15/1999,0.845
9/16/1999,0.843
9/17/1999,0.8405
9/20/1999,0.8335
9/21/1999,0.8265
9/22/1999,0.818
9/23/1999,0.832
9/24/1999,0.8405
9/27/1999,0.844
9/28/1999,0.8495
9/29/1999,0.867
9/30/1999,0.8245
10/1/1999,0.8135
10/4/1999,0.8285
10/5/1999,0.8505
10/6/1999,0.855
10/7/1999,0.853
10/8/1999,0.851
10/11/1999,0.9095
10/12/1999,0.9655
10/13/1999,1.1935
10/14/1999,1.071
10/15/1999,1.084
10/18/1999,0.956
10/19/1999,0.9765
10/20/1999,0.954
10/21/1999,0.906
10/22/1999,0.929
10/25/1999,0.9975
10/26/1999,0.953
10/27/1999,0.9565
10/28/1999,0.967
10/29/1999,1.002
11/1/1999,1.1035
11/2/1999,1.0385
11/3/1999,1.0515
11/4/1999,1.0595
11/5/1999,1.0495
11/8/1999,1.109
11/9/1999,1.134
11/10/1999,1.12
11/11/1999,1.1655
11/12/1999,1.225
11/15/1999,1.288
11/16/1999,1.255
11/17/1999,1.2505
11/18/1999,1.1195
11/19/1999,1.1
11/22/1999,1.103
11/23/1999,1.0809
11/24/1999,1.0839
11/29/1999,1.168
11/30/1999,1.3375
12/1/1999,1.3085
12/2/1999,1.3595
12/3/1999,1.4405
12/6/1999,1.3455
12/7/1999,1.336
12/8/1999,1.291
12/9/1999,1.2225
12/10/1999,1.27
12/13/1999,1.2435
12/14/1999,1.225
12/15/1999,1.2835
12/16/1999,1.3085
12/17/1999,1.324
12/20/1999,1.353
12/21/1999,1.207
12/22/1999,1.1765
12/23/1999,1.2125
12/27/1999,1.2215
12/28/1999,1.19
12/29/1999,1.2
12/30/1999,1.259
1/3/2000,1.165
1/4/2000,1.1625
1/5/2000,1.186
1/6/2000,1.1685
1/7/2000,1.1415
1/10/2000,1.1755
1/11/2000,1.178
1/12/2000,1.1895
1/13/2000,1.1855
1/14/2000,1.1255
1/18/2000,1.1575
1/19/2000,1.167
1/20/2000,1.12
1/21/2000,1.112
1/24/2000,1.119
1/25/2000,1.1285
1/26/2000,1.1515
1/27/2000,1.146
1/28/2000,1.147
1/31/2000,1.111
2/1/2000,1.1165
2/2/2000,1.1225
2/3/2000,1.1295
2/4/2000,1.129
2/7/2000,1.117
2/8/2000,1.0855
2/9/2000,1.077
2/10/2000,1.0875
2/11/2000,1.088
2/14/2000,1.05
2/15/2000,1.058
2/16/2000,1.0495
2/17/2000,1.0535
2/18/2000,1.043
2/22/2000,1.032
2/23/2000,1.036
2/24/2000,1.0203
2/25/2000,0.9902
2/28/2000,1.0192
2/29/2000,1.003
3/1/2000,1.019
3/2/2000,1.0585
3/3/2000,1.054
3/6/2000,1.068
3/7/2000,1.0875
3/8/2000,1.08
3/9/2000,1.077
3/10/2000,1.0645
3/13/2000,1.064
3/14/2000,1.0275
3/15/2000,1.0315
3/16/2000,1.0665
3/17/2000,1.0635
3/20/2000,1.0325
3/21/2000,1.042
3/22/2000,1.058
3/23/2000,1.021
3/24/2000,1.0315
3/27/2000,1.0315
3/28/2000,1.045
3/29/2000,1.039
3/30/2000,1.035
3/31/2000,1.037
4/3/2000,1.021
4/4/2000,1.001
4/5/2000,1.018
4/6/2000,1.0085
4/7/2000,0.996
4/10/2000,0.9665
4/11/2000,0.9655
4/12/2000,0.942
4/13/2000,0.947
4/14/2000,0.9265
4/17/2000,0.928
4/18/2000,0.9405
4/19/2000,0.957
4/20/2000,0.9775
4/24/2000,0.9425
4/25/2000,0.9618
4/26/2000,0.9585
4/27/2000,0.9641
4/28/2000,0.9746
5/1/2000,1.0355
5/2/2000,1.025
5/3/2000,0.972
5/4/2000,0.9995
5/5/2000,0.997
5/8/2000,1.0015
5/9/2000,1.0045
5/10/2000,1.001
5/11/2000,0.987
5/12/2000,0.945
5/15/2000,0.9375
5/16/2000,0.9465
5/17/2000,0.937
5/18/2000,0.941
5/19/2000,0.9795
5/22/2000,1.033
5/23/2000,1.037
5/24/2000,1.0185
5/25/2000,0.9925
5/26/2000,0.992
5/30/2000,1.004
5/31/2000,0.93
6/1/2000,0.9445
6/2/2000,0.9555
6/5/2000,0.9335
6/6/2000,0.8915
6/7/2000,0.9205
6/8/2000,0.9255
6/9/2000,0.9185
6/12/2000,0.9115
6/13/2000,0.908
6/14/2000,0.8985
6/15/2000,0.8815
6/16/2000,0.8725
6/19/2000,0.872
6/20/2000,0.8725
6/21/2000,0.8445
6/22/2000,0.8615
6/23/2000,0.8705
6/26/2000,0.8715
6/27/2000,0.8896
6/28/2000,0.8863
6/29/2000,0.8793
6/30/2000,0.8693
7/5/2000,0.881
7/6/2000,0.854
7/7/2000,0.834
7/10/2000,0.8635
7/11/2000,0.929
7/12/2000,0.925
7/13/2000,1.022
7/14/2000,0.9135
7/17/2000,1.0105
7/18/2000,1.1905
7/19/2000,1.1175
7/20/2000,0.9775
7/21/2000,0.9665
7/24/2000,0.863
7/25/2000,0.852
7/26/2000,0.8695
7/27/2000,0.861
7/28/2000,0.874
7/31/2000,0.8645
8/1/2000,0.863
8/2/2000,0.8645
8/3/2000,0.8585
8/4/2000,0.856
8/7/2000,0.854
8/8/2000,0.837
8/9/2000,0.795
8/10/2000,0.796
8/11/2000,0.8065
8/14/2000,0.788
8/15/2000,0.786
8/16/2000,0.783
8/17/2000,0.7855
8/18/2000,0.784
8/21/2000,0.775
8/22/2000,0.771
8/23/2000,0.746
8/24/2000,0.778
8/25/2000,0.7775
8/28/2000,0.7619
8/29/2000,0.7674
8/30/2000,0.7729
8/31/2000,0.7866
9/1/2000,0.8035
9/5/2000,0.785
9/6/2000,0.803
9/7/2000,0.827
9/8/2000,0.823
9/11/2000,0.8305
9/12/2000,0.839
9/13/2000,0.8475
9/14/2000,0.821
9/15/2000,0.8125
9/18/2000,0.824
9/19/2000,0.8215
9/20/2000,0.7915
9/21/2000,0.778
9/22/2000,0.78
9/25/2000,0.7905
9/26/2000,0.8175
9/27/2000,0.7895
9/28/2000,0.7985
9/29/2000,0.83
10/2/2000,0.7935
10/3/2000,0.794
10/4/2000,0.7935
10/5/2000,0.787
10/6/2000,0.7945
10/9/2000,0.7995
10/10/2000,0.8075
10/11/2000,0.8315
10/12/2000,0.813
10/13/2000,0.8105
10/16/2000,0.8565
10/17/2000,0.887
10/18/2000,0.8825
10/19/2000,0.867
10/20/2000,0.8415
10/23/2000,0.7845
10/24/2000,0.7925
10/25/2000,0.7805
10/26/2000,0.754
10/27/2000,0.756
10/30/2000,0.735
10/31/2000,0.744
11/1/2000,0.739
11/2/2000,0.7425
11/3/2000,0.736
11/6/2000,0.747
11/7/2000,0.746
11/8/2000,0.753
11/9/2000,0.74
11/10/2000,0.7415
11/13/2000,0.7145
11/14/2000,0.714
11/15/2000,0.703
11/16/2000,0.6885
11/17/2000,0.6855
11/20/2000,0.7035
11/21/2000,0.6855
11/22/2000,0.683
11/27/2000,0.6895
11/28/2000,0.7136
11/29/2000,0.7277
11/30/2000,0.708
12/1/2000,0.7165
12/4/2000,0.718
12/5/2000,0.709
12/6/2000,0.7065
12/7/2000,0.7075
12/8/2000,0.68
12/11/2000,0.6835
12/12/2000,0.6825
12/13/2000,0.68
12/14/2000,0.6555
12/15/2000,0.667
12/18/2000,0.659
12/19/2000,0.6505
12/20/2000,0.6545
12/21/2000,0.6655
12/22/2000,0.654
12/26/2000,0.673
12/27/2000,0.664
12/28/2000,0.6735
12/29/2000,0.6555
1/2/2001,0.634
1/3/2001,0.6345
1/4/2001,0.6335
1/5/2001,0.6435
1/8/2001,0.6385
1/9/2001,0.638
1/10/2001,0.6335
1/11/2001,0.636
1/12/2001,0.65
1/16/2001,0.674
1/17/2001,0.702
1/18/2001,0.6675
1/19/2001,0.683
1/22/2001,0.7125
1/23/2001,0.6985
1/24/2001,0.7005
1/25/2001,0.6785
1/26/2001,0.671
1/29/2001,0.654
1/30/2001,0.642
1/31/2001,0.6375
2/1/2001,0.647
2/2/2001,0.632
2/5/2001,0.627
2/6/2001,0.622
2/7/2001,0.6175
2/8/2001,0.62
2/9/2001,0.6265
2/12/2001,0.623
2/13/2001,0.628
2/14/2001,0.628
2/15/2001,0.615
2/16/2001,0.598
2/20/2001,0.6275
2/21/2001,0.6315
2/22/2001,0.6285
2/23/2001,0.6534
2/26/2001,0.6456
2/27/2001,0.6554
2/28/2001,0.655
3/1/2001,0.648
3/2/2001,0.6585
3/5/2001,0.659
3/6/2001,0.6725
3/7/2001,0.679
3/8/2001,0.6665
3/9/2001,0.6395
3/12/2001,0.643
3/13/2001,0.632
3/14/2001,0.63
3/15/2001,0.61
3/16/2001,0.61
3/19/2001,0.6155
3/20/2001,0.617
3/21/2001,0.6115
3/22/2001,0.602
3/23/2001,0.601
3/26/2001,0.6185
3/27/2001,0.6105
3/28/2001,0.6115
3/29/2001,0.6175
3/30/2001,0.603
4/2/2001,0.595
4/3/2001,0.587
4/4/2001,0.5925
4/5/2001,0.591
4/6/2001,0.581
4/9/2001,0.576
4/10/2001,0.5735
4/11/2001,0.5735
4/12/2001,0.576
4/16/2001,0.5665
4/17/2001,0.562
4/18/2001,0.5865
4/19/2001,0.5755
4/20/2001,0.5715
4/23/2001,0.6175
4/24/2001,0.586
4/25/2001,0.5839
4/26/2001,0.596
4/27/2001,0.6281
4/30/2001,0.6393
5/1/2001,0.6715
5/2/2001,0.657
5/3/2001,0.674
5/4/2001,0.6625
5/7/2001,0.6875
5/8/2001,0.689
5/9/2001,0.679
5/10/2001,0.6855
5/11/2001,0.6765
5/14/2001,0.6425
5/15/2001,0.646
5/16/2001,0.651
5/17/2001,0.6505
5/18/2001,0.664
5/21/2001,0.649
5/22/2001,0.6505
5/23/2001,0.6355
5/24/2001,0.628
5/25/2001,0.599
5/29/2001,0.598
5/30/2001,0.5915
5/31/2001,0.5715
6/1/2001,0.579
6/4/2001,0.5945
6/5/2001,0.597
6/6/2001,0.584
6/7/2001,0.577
6/8/2001,0.5815
6/11/2001,0.57
6/12/2001,0.5765
6/13/2001,0.5775
6/14/2001,0.5885
6/15/2001,0.594
6/18/2001,0.6095
6/19/2001,0.5755
6/20/2001,0.552
6/21/2001,0.575
6/22/2001,0.559
6/25/2001,0.553
6/26/2001,0.5611
6/27/2001,0.5633
6/28/2001,0.5712
6/29/2001,0.5802
7/2/2001,0.569
7/3/2001,0.5725
7/5/2001,0.56
7/6/2001,0.558
7/9/2001,0.5495
7/10/2001,0.546
7/11/2001,0.5475
7/12/2001,0.541
7/13/2001,0.5405
7/16/2001,0.544
7/17/2001,0.5415
7/18/2001,0.5485
7/19/2001,0.5405
7/20/2001,0.5375
7/23/2001,0.5395
7/24/2001,0.552
7/25/2001,0.5265
7/26/2001,0.514
7/27/2001,0.513
7/30/2001,0.5185
7/31/2001,0.5195
8/1/2001,0.5125
8/2/2001,0.5045
8/3/2001,0.504
8/6/2001,0.4985
8/7/2001,0.497
8/8/2001,0.4965
8/9/2001,0.501
8/10/2001,0.484
8/13/2001,0.4935
8/14/2001,0.4945
8/15/2001,0.492
8/16/2001,0.4915
8/17/2001,0.5435
8/20/2001,0.5
8/21/2001,0.5035
8/22/2001,0.508
8/23/2001,0.523
8/24/2001,0.5095
8/27/2001,0.51
8/28/2001,0.5184
8/29/2001,0.5314
8/30/2001,0.5269
8/31/2001,0.5358
9/4/2001,0.5105
9/5/2001,0.521
9/6/2001,0.5215
9/7/2001,0.518
9/10/2001,0.513
9/17/2001,0.5085
9/18/2001,0.5075
9/19/2001,0.503
9/20/2001,0.4875
9/21/2001,0.4905
9/24/2001,0.491
9/25/2001,0.489
9/26/2001,0.4915
9/27/2001,0.4915
9/28/2001,0.483
10/1/2001,0.474
10/2/2001,0.4675
10/3/2001,0.46
10/4/2001,0.465
10/5/2001,0.4665
10/8/2001,0.459
10/9/2001,0.4535
10/10/2001,0.4535
10/11/2001,0.4465
10/12/2001,0.447
10/15/2001,0.4385
10/16/2001,0.439
10/17/2001,0.4475
10/18/2001,0.456
10/19/2001,0.4385
10/22/2001,0.425
10/23/2001,0.4355
10/24/2001,0.433
10/25/2001,0.443
10/26/2001,0.434
10/29/2001,0.4365
10/30/2001,0.4335
10/31/2001,0.439
11/1/2001,0.452
11/2/2001,0.454
11/5/2001,0.4685
11/6/2001,0.48
11/7/2001,0.473
11/8/2001,0.4575
11/9/2001,0.447
11/12/2001,0.447
11/13/2001,0.4485
11/14/2001,0.497
11/15/2001,0.484
11/16/2001,0.4865
11/19/2001,0.4595
11/20/2001,0.4615
11/21/2001,0.464
11/26/2001,0.4575
11/27/2001,0.4322
11/28/2001,0.4394
11/29/2001,0.4416
11/30/2001,0.4548
12/3/2001,0.461
12/4/2001,0.454
12/5/2001,0.46
12/6/2001,0.458
12/7/2001,0.4675
12/10/2001,0.4685
12/11/2001,0.478
12/12/2001,0.4785
12/13/2001,0.479
12/14/2001,0.4755
12/17/2001,0.4635
12/18/2001,0.461
12/19/2001,0.469
12/20/2001,0.496
12/21/2001,0.4665
12/27/2001,0.465
12/28/2001,0.462
1/2/2002,0.4735
1/3/2002,0.475
1/4/2002,0.4855
1/7/2002,0.4825
1/8/2002,0.4855
1/9/2002,0.5085
1/10/2002,0.513
1/11/2002,0.4955
1/14/2002,0.504
1/15/2002,0.5025
1/16/2002,0.4925
1/17/2002,0.4885
1/18/2002,0.474
1/22/2002,0.468
1/23/2002,0.4675
1/24/2002,0.4645
1/25/2002,0.459
1/28/2002,0.4505
1/29/2002,0.447
1/30/2002,0.4515
1/31/2002,0.451
2/1/2002,0.4545
2/4/2002,0.455
2/5/2002,0.4485
2/6/2002,0.451
2/7/2002,0.448
2/8/2002,0.4455
2/11/2002,0.431
2/12/2002,0.43
2/13/2002,0.434
2/14/2002,0.4375
2/15/2002,0.441
2/19/2002,0.438
2/20/2002,0.4705
2/21/2002,0.49
2/22/2002,0.48
2/25/2002,0.473
2/26/2002,0.4637
2/27/2002,0.4567
2/28/2002,0.4599
3/1/2002,0.4735
3/4/2002,0.473
3/5/2002,0.484
3/6/2002,0.4955
3/7/2002,0.486
3/8/2002,0.4985
3/11/2002,0.5415
3/12/2002,0.5675
3/13/2002,0.5575
3/14/2002,0.5565
3/15/2002,0.556
3/18/2002,0.5155
3/19/2002,0.5335
3/20/2002,0.56
3/21/2002,0.5395
3/22/2002,0.543
3/25/2002,0.5445
3/26/2002,0.5505
3/27/2002,0.5595
3/28/2002,0.572
4/1/2002,0.585
4/2/2002,0.5935
4/3/2002,0.5945
4/4/2002,0.568
4/5/2002,0.55
4/8/2002,0.5405
4/9/2002,0.561
4/10/2002,0.5605
4/11/2002,0.5495
4/12/2002,0.532
4/15/2002,0.5315
4/16/2002,0.53
4/17/2002,0.535
4/18/2002,0.5575
4/19/2002,0.5305
4/22/2002,0.5385
4/23/2002,0.544
4/24/2002,0.5285
4/25/2002,0.5092
4/26/2002,0.5068
4/29/2002,0.5072
4/30/2002,0.5242
5/1/2002,0.509
5/2/2002,0.5095
5/3/2002,0.5105
5/6/2002,0.509
5/7/2002,0.511
5/8/2002,0.504
5/9/2002,0.495
5/10/2002,0.4975
5/13/2002,0.4915
5/14/2002,0.4945
5/15/2002,0.494
5/16/2002,0.5075
5/17/2002,0.507
5/20/2002,0.514
5/21/2002,0.527
5/22/2002,0.507
5/23/2002,0.507
5/24/2002,0.514
5/28/2002,0.506
5/29/2002,0.5165
5/30/2002,0.516
5/31/2002,0.519
6/3/2002,0.512
6/4/2002,0.5085
6/5/2002,0.5015
6/6/2002,0.5025
6/7/2002,0.4915
6/10/2002,0.495
6/11/2002,0.4935
6/12/2002,0.489
6/13/2002,0.472
6/14/2002,0.4645
6/17/2002,0.471
6/18/2002,0.465
6/19/2002,0.4645
6/20/2002,0.478
6/21/2002,0.471
6/24/2002,0.479
6/25/2002,0.4773
6/26/2002,0.4722
6/27/2002,0.4808
6/28/2002,0.4838
7/1/2002,0.5005
7/2/2002,0.52
7/3/2002,0.5025
7/8/2002,0.504
7/9/2002,0.511
7/10/2002,0.518
7/11/2002,0.537
7/12/2002,0.5165
7/15/2002,0.5075
7/16/2002,0.5065
7/17/2002,0.5075
7/18/2002,0.488
7/19/2002,0.4855
7/22/2002,0.4845
7/23/2002,0.488
7/24/2002,0.478
7/25/2002,0.4835
7/26/2002,0.484
7/29/2002,0.4725
7/30/2002,0.4705
7/31/2002,0.468
8/1/2002,0.475
8/2/2002,0.481
8/5/2002,0.4715
8/6/2002,0.4735
8/7/2002,0.4735
8/8/2002,0.479
8/9/2002,0.4755
8/12/2002,0.4845
8/13/2002,0.479
8/14/2002,0.482
8/15/2002,0.465
8/16/2002,0.469
8/19/2002,0.4645
8/20/2002,0.47
8/21/2002,0.467
8/22/2002,0.4825
8/23/2002,0.492
8/26/2002,0.4835
8/27/2002,0.4904
8/28/2002,0.5154
8/29/2002,0.5192
8/30/2002,0.5286
9/3/2002,0.5585
9/4/2002,0.578
9/5/2002,0.567
9/6/2002,0.5755
9/9/2002,0.613
9/10/2002,0.5995
9/11/2002,0.5935
9/12/2002,0.611
9/13/2002,0.616
9/16/2002,0.63
9/17/2002,0.617
9/18/2002,0.6025
9/19/2002,0.5845
9/20/2002,0.5605
9/23/2002,0.5465
9/24/2002,0.5485
9/25/2002,0.5615
9/26/2002,0.552
9/27/2002,0.5565
9/30/2002,0.545
10/1/2002,0.5655
10/2/2002,0.5695
10/3/2002,0.5645
10/4/2002,0.56
10/7/2002,0.5775
10/8/2002,0.5825
10/9/2002,0.588
10/10/2002,0.574
10/11/2002,0.5735
